Current/A,Voltage,Power,Ar,H2,Ar/H2,Thickness,Bonding strength
671.279874063019,70.5499533310293,47.24091447586137,29.998769135733596,6.77835521818662,3.1889331247218,222.9529703905155,39.48976020358979
644.4576374855537,69.77210813761674,44.94907593286549,29.99867954338031,5.260779824778049,5.503386910622568,190.845752689886,46.92977033680375
647.8136962524356,67.531363945137,43.769195523908984,29.999285648733927,5.032651987045052,6.464964176277967,278.39160415774614,37.896263052578874
653.7465176226109,69.80758786630433,45.594199084774644,29.999179317827267,5.744784942499007,4.826632472614985,210.3510856503437,43.539355512714835
678.2508381373523,68.68925869356073,46.54479401165703,29.999184189646844,6.803195013482128,3.6940925992504914,304.9631013806031,30.411906140592233
657.2370335022202,68.08892916710182,44.752043415973056,30.00272016923201,5.616251656821396,5.502269399333586,279.5111946399724,36.26902816940125
650.3477489989244,69.43514758165163,45.13207656911282,29.99992717106829,5.504441235374315,5.26826493976691,216.0692127254909,43.534869966932305
657.7370906918594,69.07418503421275,45.40562004511308,30.000385317296125,5.819976725754918,4.937299987177907,245.412508553541,39.496868299623166
618.6087814251802,65.94942354185326,40.812102606663785,30.001053802022692,3.2534744460372957,9.37840774494442,269.68507208224366,43.45196572313239
651.1195194350894,67.38889519342149,43.90063824399465,30.001135565829347,5.1774535363018614,6.30970768826612,290.8216731881859,36.15608639734851
655.8412185965335,68.78368596939717,45.093525079385465,30.000081874271274,5.667033004823761,5.2277436401754995,251.62283283614926,39.20036417508331
609.466122098644,64.54598493147213,39.318189843258004,29.998922255201908,2.5328212296746004,10.77658070933429,299.40392451194856,42.04152335156077
645.1686922581587,68.65914480891685,44.298317260694276,30.000633918972152,5.102444800213654,6.04790378667332,232.1853960436249,42.8063904551393
657.6378856783349,69.35325450825248,45.572332566897906,30.00086575513259,5.8648327970764775,4.7960799365641416,235.26555950220745,40.496636129313636
628.1502933153638,67.25076388259023,42.272421623321705,30.000917862042314,3.972279171982774,8.004924967819077,244.43453258530096,44.36108682125381
631.3596471777718,68.83181728552715,43.47867371371271,30.00077463399293,4.422560528074312,6.9315732643721955,195.16013056823897,48.624990191860505
620.6028346947916,70.42992824255676,43.75556046578996,29.99856985864317,4.155939737409527,6.834976414852245,114.11985484120555,58.219957552021526
613.007449567374,63.77099675878731,39.07172640823755,30.000462103438345,2.5747745189960196,10.940955278553648,334.9528198512706,38.024205241212094
633.4568341051037,66.86796665841048,42.3850154047187,29.998762184745903,4.176775154332381,7.835500024354566,270.0496996993052,41.02242757600479
652.5131940037504,68.35655062534984,44.604588970929335,29.999506998998644,5.423332228547552,5.691103844215784,259.370287906082,38.98441856713356
627.4578451128244,66.11047003513964,41.509101149801396,30.000629628831366,3.7361029626939515,8.665999914620185,283.6627069279608,40.66914726606858
653.0352070535769,67.20339261219776,43.91446917137081,29.999408428716627,5.24356702271235,6.271691959399638,301.74743126721376,34.78984301224558
662.5097329953942,69.0718300633478,45.72283383669129,30.000021003974446,6.063434495024117,4.601168051929729,256.14137663119806,37.68587142072293
638.4823745084625,66.84766079927327,42.71320996795393,30.0020923871776,4.432852627836523,7.493576871423317,281.9791276486408,39.05484151624748
656.6289703879164,66.88660637343763,43.95832463516906,29.999102745647853,5.3710871470657136,6.188649559332992,321.06977621993474,32.336484170471515
638.2154487420659,65.97184260226032,42.1465379380909,29.999436275402832,4.26370756481246,7.979886813461112,312.6689765183147,36.119943097900226
631.0905573651876,66.48776214994588,41.99126757693906,29.998592536107964,3.988873100405842,8.208556755299195,278.33606788405365,40.59928260165757
669.9417815991378,68.84107841027752,46.07993821661079,29.99899747062873,6.403863992899714,4.199878484931084,280.96863418034934,34.079794577910555
624.8222836473568,65.99048589218829,41.25606396285987,30.00040171180183,3.577535878662279,8.91719528915663,282.07808289134294,41.24668767462158
641.2689271761773,67.15395543474955,43.09375860172257,30.000497998376122,4.629759077512829,7.128963687372842,277.2272852915433,39.06501145462672
626.178418347652,63.65924832893987,39.88573568477816,29.999191701769604,3.23337493067745,10.068781171755973,368.3516147639149,32.6607388070088
630.4855006048305,69.57696917849464,43.884981340105426,30.001876170926845,4.5088143260611275,6.594831740890799,166.67279982559586,51.52815877986414
650.5494850644579,69.21996317361861,45.01112485563806,29.999530824332368,5.478104915377363,5.36899768320397,224.19724296238473,42.71085715841068
665.2440323922276,69.10923324809568,45.931922658253406,30.000046980548795,6.211202219923718,4.3885907917465605,260.9701046555163,36.77587524371197
638.1032636474195,68.65982629075783,43.82418849379498,29.998875357849165,4.738904670058915,6.547704412006324,216.3732849887378,45.47793194731607
626.365990477859,66.07295792396299,41.41303034265955,30.000067518688557,3.6718187441013885,8.760229409102312,282.5114205051072,40.954896307143635
660.0141936954396,68.95711153631791,45.4831891360907,30.000686051517857,5.912926259898194,4.841219313716952,254.69730710672602,38.22905272148521
600.9220023098751,66.47744959192006,39.951499257301876,30.000074094987262,2.437257206574209,10.344589165581322,211.3776514823118,51.95932644389662
639.7414878169334,69.6019619115008,44.52683742179437,29.99991087976415,4.989617376712908,5.928479427658569,186.38279750473623,48.12361351549776
622.6188117198404,65.79449408078294,40.98705967351021,30.000955142222846,3.4314024488713537,9.17697341440992,284.17374246290257,41.399236453369994
625.4101331711524,67.15362648549163,42.02631420783869,29.99880212219258,3.8145717127577248,8.250539598006442,241.86079441425227,45.05348712111449
645.123312087317,68.61637741688367,44.26839005165617,30.00075750769807,5.090209820160103,6.074860347937614,233.63041271617814,42.67359322269718
595.8646420175152,64.96125312237699,38.66117886222863,29.999750964117563,1.9081960275966896,11.514754058314189,254.2532856731787,48.61396368267617
663.2462763955657,64.76805201449821,43.077194818772554,30.000203463478098,5.332395364655924,6.856736189136596,411.53601655419163,22.495460663366114
619.7422611392595,66.94975024768796,41.51613025215226,30.001479944164178,3.4885673838837628,8.762025606759048,236.44698399944784,46.493268452263464
651.7118253836603,66.09620150859219,43.13393407998677,29.998617200286752,4.9771869998626235,6.958513350191181,338.336966679915,31.452082725033424
651.892206035921,69.96479619199431,45.569506077954806,29.999136009191965,5.6773892247988655,4.874569855323051,200.60335197323448,44.78576383088111
640.0426291550793,67.01678811828528,42.92466465423852,30.00075539120963,4.542259378668738,7.290880383725906,279.42814644114173,39.05090092444244
655.7339343118358,68.23042598909964,44.73952662686004,30.000570598594564,5.565119762741768,5.534048935534346,271.16889366801195,37.321452695612166
641.7800210257441,69.63086256682898,44.679364425229586,29.99833847994261,5.099258743377797,5.767216445038745,189.93318538727806,47.45223166693945
641.8637808605533,68.34926864402186,43.88058638700435,29.9994231082303,4.874054608014119,6.447908129352576,235.92793453153004,42.9763657096283
669.301051067027,68.51501374303729,45.83093683626312,29.999796954650442,6.312609099104577,4.420217829210918,291.2955551774241,33.1807439046223
637.958301367165,67.12701050230129,42.8532291654072,29.999588123022072,4.456249764780195,7.379118890342917,270.7858941037714,40.22495459271432
632.7900901666251,66.39676664364747,42.04562319989258,29.99967397664601,4.0591148327416615,8.135986615509491,285.3620176541059,39.64291590997237
621.0422158097354,68.87113007607519,42.8076560963402,30.00167643732828,3.898466413770387,7.640815999948952,170.83185261818699,52.647140335600994
597.7542664432674,63.62087420188538,37.95093793574016,30.001143754010958,1.764458424036118,12.100464448700379,306.2955299536529,43.26264800476698
685.559067038438,69.39855237645799,47.479422112604006,29.99915015567128,7.304036852025462,2.797940003627068,295.95079603477643,30.10809082734599
631.6473687480831,66.7511051672695,42.19183306956447,29.999489983641787,4.065093296823776,8.026642363060233,270.1550182469851,41.30391093009152
648.3488551902395,68.48009215763248,44.40187086764113,30.001355637909846,5.231625861642963,5.917349328697233,245.63208812505172,40.98787837266391
616.5329279646637,66.91926711211873,41.278767847439575,29.999944415418074,3.3182673913335035,9.006450048010606,230.48915703214368,47.58733533917871
643.7762288029186,64.37923849526149,41.52225172773531,30.000223884010673,4.264764549926708,8.440190567246367,381.9279302190686,28.504762978004123
667.5522630000313,66.61585676050055,44.52639836262127,29.99987421302151,5.883762539675273,5.560219037377866,355.0619499967925,27.277368309442352
670.8035987748231,71.54037056609074,47.83030741130955,29.99834514332479,6.9290560921550615,2.6930652113345976,186.5169536100673,43.10197259269123
615.4934174189127,67.53358872921552,41.59555102329602,29.99849685705696,3.3748630595760023,8.750784548269912,206.16894438454273,50.11383760507708
639.6670763267296,70.91001675861808,45.33706268304568,30.00112656512009,5.219771235668876,5.231870895908468,139.548935120132,52.67920308292135
642.4173350343355,64.12589895816409,41.27198664281838,29.99985563955686,4.149238529788786,8.672063850624994,387.96027283526274,28.13985804598061
630.3476981111473,66.80725996198413,42.141923522462804,30.00150399279283,4.010371037676155,8.08953039043775,265.25309806589564,41.98740891496934
600.4945600382733,63.24260588052334,37.900294584401756,29.999222183155503,1.8396034006344726,12.1084772487216,325.90460801950707,40.91760219885256
666.0102927441977,67.7689734335011,45.14518919326332,30.00048937442164,6.011751958724198,5.0519094012907795,310.4691687600875,31.852041847384946
633.6311894949299,67.28655728423615,42.6630350367315,30.001159329719986,4.263020345558952,7.5999445377392485,255.42769254062873,42.41144969180611
634.9932271876678,66.2721768912556,42.119060910528006,29.999815097843364,4.152287113369638,8.04495092680207,294.69969569825906,38.38274420882132
613.3295149008766,66.62479920075987,40.88282502759763,30.00175479398735,3.103209409826879,9.390811840706998,233.80201852175023,47.78120412327533
639.125814060732,67.03747133225406,42.87541942575456,30.001103301898084,4.499623794388283,7.344879748398727,276.63717425076214,39.467873483570735
639.8478329527503,67.84061449391623,43.42969706607565,30.00074326399654,4.67962138244037,6.862813781305443,249.53984374174124,41.98149250737806
647.8130953131894,67.8383454214956,43.96129763525911,29.999021627241454,5.088110858996302,6.301661802231113,267.4523670814273,38.959993762597584
650.3638620456159,66.66364823450739,43.395580301728366,30.00101437004253,5.011810992295686,6.751561279470809,315.06749859310395,33.92947178413675
641.4491949003191,68.2863703464423,43.814684898631015,29.999244617015595,4.842353101879306,6.511494133208457,237.20671991633202,42.92028462338724
614.4205882850533,66.98249000575215,41.17867975598567,30.00263238207771,3.2206177568821417,9.121484970089579,223.47001241580642,48.608216270891845
654.6373746034404,69.42418430894234,45.412718907058974,29.999903940312674,5.722343410623333,4.968173317219679,226.03571599287784,41.87564694158041
675.6963416794686,69.66018661466983,46.978896545095324,29.99943753334875,6.845454578253739,3.354754446600234,264.5919791058042,34.73778852184467
610.2925621888525,64.68404578795156,39.45974470424729,30.000620672099927,2.5986642542934053,10.644069746220685,296.3557781189883,42.20595800619566
653.0031812034589,67.68604379926691,44.2139962322425,30.000459180141398,5.327883054774895,6.017054998996375,284.442598321334,36.47454318994841
645.112530408732,67.12411755380404,43.33494540133993,30.00105315276543,4.822462566187603,6.874339121990371,286.86897628530824,37.51075707107358
641.58608599875,67.43203292107701,43.28912599881428,29.999537724672557,4.696932300589177,6.958921900755287,267.9945127995754,39.91093757146437
631.6408756122394,66.55075360006705,42.06804951059261,29.999560269011905,4.027471212970842,8.132676971456842,277.2529785343358,40.61611274054677
611.9922843437253,64.24760101067346,39.30192477241886,30.00106548036495,2.609328371523818,10.757030227362353,315.6641448880054,40.05668938147259
634.1193990932052,63.96707223627605,40.612220355413164,29.999477140058023,3.695282496897304,9.34381740524722,375.1233962279964,30.721952906297645
622.8642014376848,68.06957499048075,42.42772557741909,30.00023421482105,3.8476675739835713,7.9406993256613445,203.51013309891016,49.18447689741353
636.9049353096663,65.87660323162693,41.999319880552676,30.000382409717968,4.177819017551865,8.124171849671447,313.1187556000583,36.287014859333965
689.1417857910584,70.07705879451093,48.14760633252802,29.999444522792636,7.61095642429582,2.1807897332887407,279.7085249159338,31.104612021423762
629.9577686536769,64.86583458014164,40.896569960129376,30.000632931815236,3.640327654192478,9.157492092444743,333.76611155471045,35.40587040680315
676.345398802329,67.61162187444354,45.740838178433435,30.000334456842438,6.51331564499425,4.404631498281157,339.18453060725506,27.39793898675456
625.338900889976,66.68381478271826,41.72667818668199,30.00179455780841,3.729334749727531,8.508686811218766,258.51709519662757,43.448988507920006
664.2857603304856,68.91528475439691,45.748206109980835,30.001044160887353,6.126635560888094,4.5580017558927635,265.607076785067,36.480860494950385
634.0176381506802,66.22282655253802,42.02092758020144,30.000507274174502,4.091751952157779,8.141006791779672,294.2790268299454,38.57939435370745
653.8498693726006,66.41680808452959,43.47616071450126,29.999183064419036,5.144981964430651,6.635778220649332,331.6656949945387,31.756520921355346
666.0546621214098,68.96883750794979,45.900358872431426,30.000746253545024,6.22658563517192,4.40579318907137,267.71458973398086,35.98982260099941
645.2637606264599,68.10730998835474,43.9584859569242,30.00027902160187,5.005225084967133,6.3381534724155015,252.10530589555782,40.85729031419698
644.7591251648013,68.25849955137669,44.01989671200966,29.999299879249687,5.005783985093666,6.291311235723175,245.57542740904978,41.57492796475961
648.3365524857501,68.63160506099742,44.494662197271666,30.00188115693647,5.257650665812911,5.840971973132998,240.2288137180093,41.51734583265627
631.2055680391189,66.23757437644507,41.84132356779165,29.999435921309523,3.951628403046742,8.333750049987913,287.5293148262475,39.68782007391555
639.121673401869,66.45524321332647,42.513106397314175,29.9993080918236,4.395131425386598,7.656179748954184,297.3409131342476,37.4617955366344
647.8744898362618,68.18477700040641,44.182440434760956,30.0011172958872,5.153377897346407,6.112531394128018,255.21017754006905,40.13450800593205
649.8299263550457,67.23502832557108,43.71999501604115,30.000709003793776,5.085014869345477,6.481957509700046,293.41772419157024,36.113087192694685
676.2231471113064,70.53994287461342,47.567350977779476,29.99931894837307,7.029095928828887,2.844961980653321,234.34940993551047,37.589461936670446
603.928423128374,65.69273813235408,39.667190124861705,30.000760414573318,2.451614693214768,10.551756584861453,246.0874060983058,48.10788803263131
639.968484109173,68.64480282608505,43.93968681838142,30.000877362322626,4.831105079328326,6.422431641281773,221.09510049942824,44.720733187129056
601.0114687468337,64.64525402187066,38.81289361991369,29.999718899766904,2.11409076115559,11.31922537675539,276.9799424824678,45.580528099498125
652.1633203601624,68.88742016182586,44.91251181731613,29.999353063296365,5.498918795058238,5.4315058480040275,239.60381386502064,40.95794070762835
653.536169184622,67.03890495444794,43.84523143306049,30.000197599803073,5.238619139866732,6.323106763184298,308.71349944583113,34.034189626988756
645.0514146475581,65.39738002281594,42.24630626381219,30.000424165955266,4.510385790948562,7.8044396503223545,348.45227720099336,31.54721448094533
682.9772256714149,70.1023587267987,47.74690380728821,30.000120031381115,7.297554034316738,2.602895643449367,265.004324140651,33.526846215033295
608.2776516236298,65.71693862399894,39.971934886920835,30.00157398666764,2.6805225591403525,10.234296974457937,254.93465210776336,46.548987685081535
661.5410562401911,68.42600324502033,45.25503059389181,29.99996149156126,5.89951279666381,5.014463226773642,276.9958747648574,35.81932828148853
610.1748984857192,64.63378067706395,39.42140672864244,30.00039580356962,2.58343213638627,10.678978061997983,297.79539892920945,42.08391492847606
627.7846936273736,67.33051548644205,42.29337219791646,29.99962938577653,3.9684799697058124,7.990670661088406,240.88673315789413,44.766482658675535
607.0236497347929,63.78196982041123,38.6770539707761,30.001160826662538,2.270317406967982,11.357871313665093,321.2370211723178,40.3189196311516
650.3432680417482,68.08243852807946,44.285722455611264,29.999506243326252,5.264077144762024,5.991390170448229,264.34045582697485,38.85366887733013
657.8102927280545,66.50894660034926,43.8021612578082,30.002076747986077,5.364311641221178,6.3066647155004585,337.20811039498227,30.579797963854418
645.7819916659898,66.37415050739573,42.907823462011066,29.999962777806367,4.722420190564431,7.229039405424421,315.1767345763542,34.65660360685282
639.4918031219237,66.37260201195339,42.48234464325562,30.0003464885423,4.398835805058731,7.67397870104818,301.22292006277803,37.02775057945207
638.4728560847371,64.51609344794402,41.253414448516935,29.99894658439909,4.017522017639897,8.739421307948328,365.145767928469,30.987881510021776
645.2418584047633,67.95091709380476,43.85919192488409,30.000364961190535,4.974867716475485,6.421711724119115,257.6256617742698,40.32600808108121
661.6087367657537,68.46258339751361,45.279958358552065,29.99885699526193,5.906982724818041,4.9917030702791205,275.8941865955596,35.915533585533424
626.2495828411672,66.10683124153445,41.42558441218219,30.000421920891984,3.671407086033814,8.752320094448823,281.11385695168997,41.10964501816138
659.8674443200923,68.93957409812285,45.46526768660193,30.000701172721886,5.905400446705027,4.857400844348106,254.92569263380003,38.22984560184159
643.445897892239,67.78566978467104,43.63522678901766,29.998559949174314,4.853038458602134,6.638692949936456,259.5629592540959,40.42830580853321
598.7034001536946,66.08342114373691,39.55898497513808,30.001009817092864,2.2563061263204776,10.71058012410254,220.4495004255035,51.43553187254459
527.8228840960699,69.17562950462208,36.385308851388466,29.99835450559423,4.941507344128306,6.112803452246665,399.9986105386418,32.02350150806103
503.79872060313033,67.77422451591603,33.83569756117501,30.00028124186977,4.289561878650763,7.418817587336944,400.0007589096004,27.39810432999833
632.3228182497791,67.86583187803627,42.937675955064684,29.99889634418542,4.333548093553957,7.333671061040054,399.9990114834147,37.73035816725668
531.3536467615452,71.49827188296213,38.04538224685619,29.99977529961131,6.0221881281364675,3.953871102005768,399.99901752777686,36.81369644394116
580.3469142507629,70.47514875492104,40.869640511675634,30.000440366967872,5.546440496875479,4.906599447575811,399.9984069765268,38.693164419078535
573.8370476154948,65.43353180523457,37.33713267442397,30.00054330664679,3.20201569730125,9.596887142507578,400.0001222608162,28.382754931366073
629.1054177049499,68.62921397419316,43.17599200306112,29.999307009542015,4.686358847082036,6.62377754290917,399.99875618355566,38.95862900521935
605.0451625931954,65.28808545182588,39.44491572976456,30.002145092711768,3.1331030711236325,9.733271352823557,399.9991645080972,30.56501571490585
548.9430692715256,67.52813068787432,36.86472093423775,29.99985300107718,4.176762284593935,7.646950454114815,400.0000438213979,30.486345811918113
620.2427691231359,70.07333843355883,43.431342867951514,30.00163906001171,5.358636777873874,5.277189898597275,399.9991962147524,41.066226735700525
553.1254695059874,65.17543317736019,35.721676560303806,29.998985204214886,3.0813579730963276,9.83776411702745,399.9994183876085,26.24626078288626
584.7695584159156,69.35517647160218,40.4964694614508,30.0008335529596,5.025601734679743,5.951989758526107,400.000330823947,36.86232789018272
512.814742093916,71.0332726798049,36.45616250163769,29.99994418276637,5.805860663825399,4.386904626529052,399.9992949919114,34.44068842942853
554.3536857086052,69.99748562523844,38.74902908447861,29.999096086255236,5.325127624934635,5.352777366181158,399.9998888349749,35.70896090757595
521.4452526916515,67.47887096557034,34.89949936280421,30.000141798854553,4.155035056082399,7.691183633998924,400.0012130881275,28.22300071285825
575.3671133373579,68.59014891902464,39.36775618518851,30.00095675028699,4.669354232604778,6.661490110268851,400.00070804407346,34.636439579617964
697.6559159436713,65.60310127273043,46.15406586541777,30.002493027748,3.2825881681243616,9.439935084773358,400.00038841026344,38.49311145832567
582.0510200075754,68.11353618294598,39.54878492827497,30.000321716215314,4.447804818940606,7.104713301814926,400.0002673705905,34.23566594984528
597.3571409011957,69.17849512231982,41.27528492576449,29.999990883522408,4.944891396341959,6.112157122466358,400.00002818177273,37.516648142068256
588.6964140013499,66.2968829600628,38.907497449901285,29.998688164033457,3.601715931698024,8.794810908754187,400.0000104412013,31.2308261678085
623.6488345314823,67.79067470688098,42.277480568555,30.00048649628493,4.297492365612703,7.40379497930932,399.99992946837085,36.89848475526908
643.5137039865058,67.47578776234327,43.48699137785055,30.001218864893296,4.1511813398570805,7.69667876007286,400.0015306685317,37.85530866165595
577.9720929670863,68.61169659650066,39.56611103397086,30.000170390289416,4.680347678451072,6.640173060651192,399.9996118116747,34.88556301941614
560.9729686864932,65.91525350065433,36.72423461967647,30.0009341488748,3.4258322479290837,9.151205409910052,399.9974460157806,28.299380843623126
657.021828172866,70.46340583906793,46.25637779071449,29.997408918194775,5.540013235470731,4.918086529959284,399.9994236645605,44.72422297981229
676.0718757418791,66.47191075517715,45.16402713301899,29.999026938445898,3.68492432015714,8.6289835352995,400.0001196460744,38.47729706196383
588.4271948945158,69.62087486280778,40.91499160297884,30.001711697698855,5.149091220363573,5.703749447786037,399.999826938357,37.670801364899674
498.38809672078065,69.30337971837997,34.388017559879664,30.001825967822604,5.001265001859122,5.995422968881089,399.99939426116015,29.944837725078205
456.99126105874075,70.54286670559003,32.229230160612616,30.001561598733293,5.577665389171192,4.843773546653049,400.00130163584515,29.08006837291829
559.1529392506952,69.4813644299141,38.768862390893126,30.00018465552748,5.082883559153296,5.833182763283075,399.9996346659787,35.08328453325929
514.5835724999778,69.9618208577997,35.929068121077606,30.000719032779447,5.308223443979479,5.382758331875889,400.0011856556044,32.5043684439286
672.9401440373003,64.00908413347766,43.444118890767555,30.000556320001035,2.5397816175569092,10.921171982806234,400.0013281565791,33.44287089149743
625.9545407621546,65.64882152636139,41.136602504819486,30.000507938714794,3.301945291032883,9.395568526544418,400.00152843413105,32.9177974948102
608.7751209943126,69.20262456039882,42.09350830729676,29.998896932275848,4.956425011964054,6.0917898431005195,400.002056281619,38.46663775142017
568.6836278629787,66.53523677142238,37.646714405766204,30.00028256925399,3.714280015799414,8.572479730734578,399.99983285920507,30.11353467941631
557.6142431273212,66.81763887938536,37.03873932993158,29.998703179114926,3.844529502561463,8.30817034247542,400.0001811091267,29.790939446800493
618.9583637709471,66.37990734887975,41.090198793384,30.001702235823156,3.641816249863454,8.71602097949597,400.00030871806956,33.7822114132886
552.5483239144523,71.61187447044368,39.60409015366693,30.00067326800423,6.074672591850805,3.849549676581269,400.0012897072943,38.70473575321729
599.3856424821903,69.33506685346944,41.513833954172455,30.00039478401919,5.015138837828773,5.968488350476023,400.0016698778501,37.98059259908764
514.8222204530028,69.87113124375237,35.8904150649958,30.000648227472013,5.265592224059926,5.468819523206059,399.99921505791326,32.34323014928761
640.324868948187,68.07075164138509,43.6233447767861,29.999600480731345,4.428615593512857,7.143416604425955,400.0017269908324,38.756762059494854
671.9758696081246,70.20831414420287,47.154590740495436,30.00255816111023,5.421336976646535,5.154937576997458,399.99944796911274,45.41348065432246
494.63175851914974,65.14640495761775,31.58744780054628,30.00059259476393,3.0671590000206868,9.862453166164583,400.0010240225129,21.567303243918808
636.254105594261,67.29468205696088,42.86491348240135,30.000955352714346,4.067831338743368,7.865427477641995,400.00069632293855,36.92838524455541
655.6838322985548,67.42627746132118,44.31224101361445,29.999878248394438,4.131274859479911,7.741951729167044,399.99991732753494,38.72153432380548
649.0854542348045,63.621331873658946,41.527047124718706,29.999040545010043,2.3578114246876636,11.282708162531339,399.99977358068753,30.802668146004855
473.9074052568195,66.26682289295019,30.814155043480753,29.998231571100412,3.5904794297235614,8.821693890827289,400.0001410056601,22.110035100878314
614.6850368128651,70.56733604977424,43.341948512535936,29.997127659339718,5.589858571663989,4.821338863436221,399.99883027711616,41.58158865909377
486.8873712560411,69.90871332781748,33.94910403767642,30.000301724077158,5.283414174565632,5.432409255317298,399.99900159418434,30.21126705215461
592.9819255653061,68.18165179992468,40.35979075933832,30.00036735080362,4.481300884293069,7.039562916775241,399.99977349630194,35.2373360811315
497.0784283579764,69.43658905838956,34.376521443124524,30.00088388222242,5.064653527319727,5.872417917184386,399.99757570004977,30.098565816654215
583.0868588556237,66.93260477161326,38.90207110433607,29.998745764645207,3.899793737638197,8.202053873719414,400.0007943493734,32.029862888465885
558.9128673727067,68.26298149253512,38.01439288023021,29.99918969709399,4.5171875918538795,6.963569918335762,399.99926546313696,32.704043084479316
648.1660028668256,67.03206806554448,43.541248822787374,29.99963298357314,3.943918493482117,8.110423685397885,400.0001764663382,37.35811800666609
650.8641230378191,72.6585503041297,47.16307092884095,29.998990108962655,6.561763671155019,2.87443759018218,399.9976371357517,48.50329731710841
585.5793297476438,69.26433457306986,40.49813477825216,29.999200763203863,4.98191950403234,6.033108612028705,399.9993540897876,36.753986087393066
579.9923165756361,64.866548200952,37.42461084348473,29.998436789553494,2.9386714089615467,10.12320113203826,399.99970829428594,27.768163187057176
598.6056461862233,61.67298260767816,36.78610146311247,30.001148417445176,1.453145091652806,13.095268702535165,399.99957356485567,23.033502948001665
531.5082063798037,69.78695637773487,37.0121263467355,30.001280985136198,5.225278045692418,5.5465144953249705,399.9995525916045,33.494515716200276
557.6230287771839,69.81737668417898,38.86949719588413,29.999596328244998,5.239269766677993,5.5192905454249495,399.9996652519248,35.619550060312335
462.58989696368076,71.35346191331114,33.11864671602704,30.000452365371036,5.953196979614416,4.090379964571314,399.99992032806233,31.096577397189442
598.4947027292558,65.86200582242462,39.33257022268497,30.00032583307508,3.3986169333405387,9.196689646341627,400.0005796111724,31.16229644547633
566.5550168281738,68.66625068277433,38.79586534771407,30.001139809232082,4.704968192488224,6.587218422285293,399.9989933804665,34.090387165626375
714.5930673467043,67.52162128575162,48.513734705733434,29.999495157448116,4.173194266623064,7.653363515954494,399.99900073185466,43.55611333006585
601.2983729857284,68.39386280651588,41.07589610241491,29.99967778935231,4.5802848268301535,6.841732937872302,400.00161539745017,36.304544109468296
526.8023034152311,69.39356979948752,36.44212027398246,30.000324298502193,5.0427107347392965,5.914422017205841,399.9990962762387,32.358948389705674
615.0163360573699,67.15553521915962,41.283362147565086,29.99952513595503,4.003271183946559,7.994003279123849,400.0005867258677,34.98262840548722
579.8418292086272,64.27179286180098,37.052746748086626,30.000179617115858,2.662331807874157,10.677178399056146,400.0005138957219,26.601833789296943
549.047776217735,66.20750029774885,36.06364239765649,30.001899927488456,3.5616207322582145,8.877139337136605,400.00067244540986,27.928490430641443
520.326529713298,68.87638327480899,35.67296391145871,29.999909429935077,4.80292249260538,6.392964046349218,399.9994646779283,30.849667808652285
544.1905122191368,69.19662504421582,37.54540985372599,30.0006154177698,4.951446250890811,6.097460401066256,400.0007387689262,33.349840606731846
619.4520745563386,65.95264594365307,40.86296294435052,29.999650666475997,3.4414348093275677,9.112943509621902,399.99977655760557,32.99460496091722
538.4690675801135,71.50230755694805,38.54875278532012,30.001710678540043,6.025369077898591,3.9519281309258134,400.00095019208027,37.38180004927051
